GeneName	MeanExpression
TRIM41	0.0417990689159961
RACK1	0.606548408385752
AC008443.1	0.0405694087156846
TRIM52	0.0560155834612198
TRIM52-AS1	0.0115563051110361
AC138035.1	0
AL365272.1	0.0194538666897939
DUSP22	0.154855204671793
IRF4	0.0330774474451377
AL512308.1	0
EXOC2	0.280717993976348
AL031770.1	0.000231126102220722
AL357054.2	0.000231126102220722
AL357054.4	0
GMDS	0.538230137594088
AL035693.1	0
GMDS-DT	0.438772347935773
AL031768.2	0.00647153086218021
MYLK4	0.00961137029378656
WRNIP1	0.0983206972022091
SERPINB1	0.295646393510887
SERPINB9P1	0.0321484245189563
SERPINB9	0.234386177596802
SERPINB6	0.195775047078
LINC01011	0.000231126102220722
NQO2	0.0889404530106432
AL133351.1	0
RIPK1	0.298136779797876
AL031963.3	0.0106318007021532
BPHL	0.0117874312132568
AL031963.1	0
TUBB2A	0.0145042925436749
PSMG4	0.0430332476336061
SLC22A23	0.00706898316935862
AL033523.1	0
PXDC1	0
FAM50B	0
AL138831.1	0.000231126102220722
PRPF4B	0.565150343168262
FAM217A	0.0513541636101109
C6orf201	0
ECI2	0.0379658511777275
AL162718.1	0.007063731966635
CDYL	0.476556485830044
RPP40	0.000231126102220722
AL359643.3	0.000462252204441444
LYRM4	0.0951129081018292
FARS2	0.306622001097506
AL021328.1	0
AL022097.1	0.0176834060785345
AL136307.1	0
NRN1	0.000231126102220722
F13A1	0.162994874002857
LY86-AS1	0.0549169811429055
AL162719.1	0.000693378306662166
LY86	0.397304131346492
AL031123.1	0.0246345669381335
AL031123.4	0.000231126102220722
AL031123.5	0.000231126102220722
AL136361.1	0
RREB1	0.607205221472876
AL355336.1	0
SSR1	0.169984097035646
AL139095.4	0.0246564632484094
CAGE1	0.00808941357772526
RIOK1	0.0725259812356734
DSP	0
SNRNP48	0.0491951041870592
BMP6	0.000231126102220722
TXNDC5	0.0480220958829783
BLOC1S5	0.0456326629508234
EEF1E1	0.0327636309156708
AL355499.1	0
SLC35B3	0.100230876433504
HULC	0.0164847355399967
GCNT2	0.485432284976774
AL358777.1	0
C6orf52	0
PAK1IP1	0.0507389572133964
TMEM14C	0.0271203021663309
TMEM14B	0.126697826989543
MAK	0.0633515772084301
SYCP2L	0.0513024065277377
ELOVL2	0
SMIM13	0.0422220470171843
ERVFRD-1	0.000231126102220722
AL139807.1	0.153168919766323
NEDD9	0.840470509924802
AL022098.1	0.00855166578216671
AL445430.2	0.000231126102220722
TMEM170B	0.471843447081769
ADTRP	0.00878279188438743
HIVEP1	0.352111280462805
EDN1	0
PHACTR1	0.257027580196068
AL008729.1	0
TBC1D7	0.0474246435757998
GFOD1	0.0793253167926756
SIRT5	0.0414723931108504
AL441883.1	0.000462252204441444
NOL7	0.126583770603965
RANBP9	0.274382924648075
Z93020.1	0.00808941357772526
MCUR1	0.0313983943160636
CD83	1.05698652279197
AL133259.1	0.00716490916884238
AL009177.1	0.000231126102220722
AL138720.1	0.101301179482857
AL136162.1	0
JARID2	1.29100444771985
JARID2-AS1	0.00785828747550454
DTNBP1	0.375502570505422
AL021978.1	0
MYLIP	0.29293633179443
GMPR	0.0429943498269117
ATXN1	0.951376643617737
AL137003.1	0
AL136305.1	0
CAP2	0
AL138824.1	0.000231126102220722
FAM8A1	0.0727963814411473
NUP153	0.269087715493005
AL138724.1	0
KIF13A	0.841741458290834
NHLRC1	0
TPMT	0.134716976802242
KDM1B	0.432673833460668
DEK	0.484066334097903
RNF144B	0.33029758192897
MIR548A1HG	0.000231126102220722
AL022068.1	0
MBOAT1	0.33757893053742
AL158198.1	0.0162184775552625
AL132775.1	0.000693378306662166
E2F3	0.324568618379095
E2F3-IT1	0.00808941357772526
CDKAL1	0.609598014473492
AL513188.1	0.0329596251353781
AL512380.2	0.00531590035107661
SOX4	0.126291290056228
CASC15	0.0165277755674309
AL035401.1	0
MRS2	0.0424576916367036
GPLD1	0
ALDH5A1	0.000231126102220722
KIAA0319	0
TDP2	0.0665167025779346
ACOT13	0.0431684477363431
AL031775.1	0
C6orf62	0.311591437621919
GMNN	0.01612217525922
ARMH2	0.00624040475995949
RIPOR2	1.73616434492655
AL133268.4	0.0247131151446399
CARMIL1	0.217146321816892
TRIM38	0.434135567128458
U91328.2	0.00808941357772526
U91328.1	0
HIST1H3A	0
HIST1H4A	0
HIST1H4B	0
HIST1H1C	0.061964444298547
HFE	0.0276611025772788
HIST1H4C	0.137958069660649
HIST1H2BC	0.0278922286794995
HIST1H2AC	0.0838689674476221
HIST1H1E	0.0838775750720632
HIST1H2BD	0.0274299764750581
AL353759.1	0.0242727592504744
HIST1H2BE	0.0266580499618895
HIST1H3D	0.0122496834176983
HIST1H2AD	0
HIST1H2BF	0
HIST1H4E	0.0260605976547111
HIST1H2BG	0.00753123537380007
HIST1H2AE	0
HIST1H3E	0
HIST1H1D	0.0425317213259115
HIST1H4F	0
HIST1H2BH	0
HIST1H2BI	0
HIST1H4H	0.00905319208986136
BTN3A2	0.225404485969038
BTN2A2	0.0719723215490467
BTN3A1	0.227580546888508
BTN3A3	0.07660770286914
BTN2A1	0.147211398190957
HCG11	0.0258687456557436
HMGN4	0.0900175353152404
AL121936.1	0
ABT1	0.0325321285168913
ZNF322	0.0423572471199213
HIST1H2BJ	0
HIST1H2AG	0.000231126102220722
HIST1H2AH	0
ZNF184	0.00993842239549103
AL021918.5	0.00693378306662166
AL009179.2	0
HIST1H3H	0
HIST1H4J	0
HIST1H2BN	0.0595481639253582
HIST1H2AK	0
HIST1H2AL	0
HIST1H1B	0
HIST1H3I	0
HIST1H4L	0
HIST1H3J	0.00947617019104959
ZSCAN16-AS1	0.0642190534245237
AL121944.1	0.0311457482001257
ZNF165	0.000231126102220722
ZSCAN16	0.0127119356221397
AL358933.1	0
ZKSCAN8	0.0386199553811365
ZSCAN9	0.0283152067806877
ZKSCAN4	0.0113251790088154
NKAPL	0.0073960352710631
ZSCAN26	0.0140420403392335
PGBD1	0.00115563051110361
ZSCAN31	0.000231126102220722
ZKSCAN3	0
ZSCAN12	0.00762716137328382
HCG14	0.000231126102220722
TRIM27	0.134001702185304
ZNF311	0
GABBR1	0.178336002673924
ZFP57	0
HLA-F	0.410242197298301
HLA-F-AS1	0.0450133143333691
AL645939.5	0.000231126102220722
HLA-G	0.000231126102220722
HLA-A	1.63678812642428
ZNRD1	0.0516241875190261
PPP1R11	0.0747545518306344
TRIM26	0.217182885619639
HCG17	0.0412412670086297
HCG18	0.0680953111902264
TRIM39	0.0522609139294577
RPP21	0.0404123123026717
HLA-E	1.37988294510625
GNL1	0.0910557198131432
PRR3	0.0719814149005445
ABCF1	0.188387672544975
PPP1R10	0.339436427736343
MRPS18B	0.0502940828019323
ATAT1	0.021516623816803
C6orf136	0.0254064934513021
DHX16	0.0695779938030345
PPP1R18	0.115062221078883
NRM	0.0246738410413867
MDC1	0.0277355085630454
MDC1-AS1	0.000231126102220722
TUBB	0.0834893525568296
FLOT1	0.140683591729105
IER3-AS1	0
IER3	0.102257468920609
HCG20	0.000231126102220722
LINC00243	0.0201691413067319
GTF2H4	0.00901391798660815
VARS2	0.0164492273609245
CCHCR1	0.0101695484977118
TCF19	0
POU5F1	0
PSORS1C3	0
AL662844.4	0.131913282823838
HCG27	0.0626789663223675
AL662844.3	0
HLA-C	0.929996347326505
HLA-B	1.76318463002711
AL645933.2	0
MICA	0.026330997860185
HCP5	0.0934980387173476
AL645933.3	0.00993842239549103
MICB	0.0299330894962328
DDX39B	0.387032232115102
ATP6V1G2	0.000231126102220722
NFKBIL1	0.015986975156483
LTA	0.000231126102220722
TNF	0.0159695973635057
LTB	0.215626284371226
LST1	0.451100494862233
NCR3	0.0106318007021532
AIF1	0.751109099433972
PRRC2A	0.129623165518789
BAG6	0.117988312201246
APOM	0.0101695484977118
C6orf47	0.0239804627347246
GPANK1	0.0449170120373266
CSNK2B	0.101343090620615
LY6G5B	0.018529362280911
LY6G5C	0.000231126102220722
ABHD16A	0.0744316419496697
DDAH2	0.0276218284740256
CLIC1	0.308193700871652
MSH5	0.03224435051844
SAPCD1	0
VARS	0.0348260117461212
LSM2	0.0409138386103664
HSPA1L	0
HSPA1A	0.162409445337853
HSPA1B	0.0402680950730302
SNHG32	0.110029956505518
NEU1	0.0764555012699844
SLC44A4	0
EHMT2-AS1	0.000462252204441444
EHMT2	0.054031374540717
C2	0.0372943691813413
C2-AS1	0.000462252204441444
CFB	0.000231126102220722
NELFE	0.0908634915176169
SKIV2L	0.03960111168625
DXO	0.0223233059159263
STK19	0.049155830083806
TNXB	0.00785828747550454
AL662884.5	0.0114603791115523
ATF6B	0.180624182179278
FKBPL	0
PPT2	0
EGFL8	0.000231126102220722
AGPAT1	0.0264269238596688
RNF5	0.0281233547817202
AGER	0.0308183198018625
PBX2	0.0898430611092502
GPSM3	0.273535687106835
NOTCH4	0.00878279188438743
TSBP1-AS1	0.000462252204441444
TSBP1	0.000231126102220722
HLA-DRA	1.5117647831376
HLA-DRB5	0.472585344841345
HLA-DRB1	0.892749679184708
HLA-DQA1	0.453919609288404
HLA-DQB1	0.710846448758376
HLA-DQB1-AS1	0
HLA-DQA2	0.045191930760099
HLA-DQB2	0.0229600323263579
HLA-DOB	0.0171033315643334
TAP2	0.225011744936505
PSMB8	0.27427285803405
PSMB8-AS1	0.0748372422578806
PSMB9	0.495540867366918
TAP1	0.279414360403728
HLA-DMB	0.34304740878421
HLA-DMA	0.258565076362573
BRD2	0.33473703798713
HLA-DOA	0.0187431105901544
HLA-DPA1	0.539036098526849
HLA-DPB1	0.537183479585852
COL11A2	0
RXRB	0.0596524306832223
SLC39A7	0.0286422588823922
HSD17B8	0.00600927865773877
RING1	0.0556492572562621
HCG25	0.0252539155555878
VPS52	0.0577467699692259
RPS18	1.25090486988803
B3GALT4	0.0370020726655915
WDR46	0.0592079325683169
PFDN6	0.0648376494488605
RGL2	0.0707728984173914
TAPBP	0.522687290653628
ZBTB22	0.0158910491569993
DAXX	0.0425317213259115
KIFC1	0
PHF1	0.0589416745835828
CUTA	0.092346174130425
SYNGAP1	0.0157558490542623
SYNGAP1-AS1	0.016776279462629
ZBTB9	0
BAK1	0.0446292340388753
ITPR3	0.0188564143826155
UQCC2	0.0379443311640104
IP6K3	0
LEMD2	0.116235605679523
HMGA1	0.0420082987079409
SMIM29	0.0340540852329526
AL354740.1	0.0673592691526888
NUDT3	0.191899165608856
RPS10-NUDT3	0.017491554079567
RPS10	0.568366288995034
PACSIN1	0.000231126102220722
ILRUN	0.211988306881154
AL451165.2	0.0140813144424867
SNRPC	0.0805934985031228
UHRF1BP1	0.147905152794178
TAF11	0.150621261531479
ANKS1A	0.437253644659097
AL591002.1	0.0106318007021532
SCUBE3	0
ZNF76	0.0723651188984795
DEF6	0.161811616734116
PPARD	0.146962894295759
FANCE	0.000231126102220722
RPL10A	0.582150776484654
TEAD3	0.000231126102220722
FKBP5	0.705448785732598
AL033519.5	0
AL157823.2	0
ARMC12	0.000231126102220722
LHFPL5	0.0222666540196958
SRPK1	0.131604737404787
SLC26A8	0.020549079380486
MAPK14	0.750975750733963
MAPK13	0.014369092440938
Z84485.1	0.0187431105901544
BRPF3	0.0183375102819435
PNPLA1	0.000462252204441444
ETV7	0.032514750723914
Z84484.1	0.000231126102220722
PXT1	0.0113251790088154
KCTD20	0.208420128470427
STK38	0.636799418684621
SRSF3	0.353081152208845
CDKN1A	0.0847586631569531
RAB44	0.0396230079965258
CPNE5	0.0131741878265811
PPIL1	0.0110940529065946
C6orf89	0.131874385017143
PI16	0.000231126102220722
MTCH1	0.208247139542979
FGD2	0.565637231665564
PIM1	0.0762806507674355
TBC1D22B	0.0844183754830111
AL096712.2	0.000231126102220722
RNF8	0.041934269018733
CMTR1	0.130566176610325
CCDC167	0.0245212631456724
MDGA1	0.000231126102220722
AL121574.1	0.0108629268043739
ZFAND3	1.55596655515059
BTBD9	0.680740464683908
GLO1	0.0870347922966469
DNAH8	0
SAYSD1	0.0146394926464119
KCNK5	0.000231126102220722
KIF6	0
UNC5CL	0
OARD1	0.0866605579467684
APOBEC2	0.00832053967994598
NFYA	0.126361910210121
AL031778.1	0
TREML2	0.000231126102220722
TREML4	0.0213814237140661
TREM1	0.497365027324296
FOXP4	0.0153328709530741
TFEB	0.196760721900412
AL035588.1	0.00947617019104959
FRS3	0
PRICKLE4	0
TOMM6	0.145035337271487
USP49	0.104693288733842
AL160163.1	0
MED20	0.0157951231575155
BYSL	0.00878279188438743
CCND3	0.346548762647304
AL513008.1	0.000231126102220722
TAF8	0.0841570686290349
C6orf132	0.000462252204441444
GUCA1B	0.0186079104874174
MRPS10	0.0628141664251045
TRERF1	0.440217974775578
UBR2	0.749728319487651
PRPH2	0.000231126102220722
TBCC	0.0233263585313156
BICRAL	0.363523719906657
RPL7L1	0.135440968474119
C6orf226	0.0163925754646939
AL035587.2	0.0113251790088154
CNPY3	0.293185491699435
AL035587.1	0.0806943193164639
GNMT	0
PEX6	0.086429055547989
PPP2R5D	0.0278529545762463
MEA1	0.0283152067806878
KLHDC3	0.0488680520853547
RRP36	0.086546125264631
CUL7	0.0189916144853524
KLC4	0.0260998717579643
MRPL2	0.0368668725628545
PTK7	0
SRF	0.0428194993243627
CUL9	0.0605814536094037
AL133375.1	0
DNPH1	0.0372898506640427
TTBK1	0
CRIP3	0
ZNF318	0.0581701243669729
AL359813.1	0.00706898316935862
ABCC10	0.0625263884266532
DLK2	0
TJAP1	0.0533946481302854
POLR1C	0.0736423376435238
YIPF3	0.0691157415985931
AL355802.3	0
XPO5	0.0746891828794648
POLH	0.0251187154528509
POLH-AS1	0.000462252204441444
GTPBP2	0.088569608288387
MAD2L1BP	0.0241549369407147
RSPH9	0.000231126102220722
MRPS18A	0.0407174680941004
VEGFA	0.0379658511777275
AL136131.3	0
AL109615.3	0
AL109615.2	0
AL109615.4	0
MRPL14	0.0536650483357593
TMEM63B	0.0642228193487047
SLC29A1	0.0139068402364965
HSP90AB1	0.360042407594533
SLC35B2	0.0129430617243604
NFKBIE	0.0542625006429378
TMEM151B	0.000231126102220722
TCTE1	0.000231126102220722
AARS2	0.0238845367352408
CDC5L	0.196799243410547
AL133334.1	0.000231126102220722
SUPT3H	0.171917626272958
RUNX2	0.17912193726014
AL096865.1	0
RUNX2-AS1	0
CLIC5	0.000231126102220722
AL035701.1	0
ENPP4	0.000462252204441444
RCAN2	0
SLC25A27	0.000231126102220722
TDRD6	0.000693378306662166
PLA2G7	0.0820029040198406
TNFRSF21	0.0163578198787393
AL451166.1	0
CD2AP	0.254634557021487
MMUT	0.048772126085871
CENPQ	0.0152762190568435
MCM3	0.0265621239624057
PAQR8	0.0236141365297669
EFHC1	0.0383321773826852
TRAM2	0.0477735919877802
TRAM2-AS1	0
TMEM14A	0.000231126102220722
ICK	0.0546250609237145
FBXO9	0.237708616861921
ELOVL5	0.282615370248864
GCLC	0.129336892706573
AL033397.2	0
AL590652.1	0.000231126102220722
LRRC1	0.0105358747026694
MLIP	0
HCRTR2	0
COL21A1	0
DST	0.160315751907378
AL512422.1	0
BEND6	0
KIAA1586	0.0325714026201445
ZNF451	0.242338614437797
ZNF451-AS1	0.0570186360766091
BAG2	0.00901391798660815
PRIM2	0.178848599948196
AL021368.1	0.000231126102220722
AL021368.2	0.0212069495080759
AL445250.1	0
KHDRBS2	0.0720569497759875
AL355347.1	0
PTP4A1	0
AL135905.2	0.00785828747550454
PHF3	0.372932430897655
EYS	0.0715153967719221
SCAT8	0.00855166578216671
AL606923.2	0
AL391807.1	0.0270069983738698
ADGRB3	0.11470107171987
LMBRD1	0.44183931215216
COL19A1	0.00234114170199705
AL365226.1	0
FAM135A	0.327110738882174
SDHAF4	0.0232304325318318
SMAP1	0.365633583057247
B3GAT2	0.0262743459639545
AL589935.1	0.0151976708503371
OGFRL1	0.46252966682941
RIMS1	0
KCNQ5	0.0297462085357158
KHDC1	0
AC019205.1	0.000693378306662166
OOEP	0.0192227405875731
DDX43	0.00730010927157935
CGAS	0.131508435108744
MTO1	0.101111964518394
EEF1A1	1.85942098556535
AL121972.1	0
SLC17A5	0.146915279434126
AL590428.1	0
CD109	0.0312944025297827
AL357507.1	0
COX7A2	0.14677556081409
TMEM30A	0.113204551523079
AL080250.1	0.00993842239549103
FILIP1	0.000231126102220722
SENP6	0.632328975021229
MYO6	0
IMPG1	0
AL355612.1	0
MEI4	0
IRAK1BP1	0.0233263585313156
PHIP	0.87934799800864
AL356776.2	0
HMGN3	0.255808864704308
HMGN3-AS1	0.000231126102220722
LCA5	0.000462252204441444
AL391840.3	0
SH3BGRL2	0
BCKDHB	0.0763078181881274
AL359715.1	0.000231126102220722
TENT5A	0.433213151067737
AL078599.2	0
LINC01526	0.000231126102220722
LINC02542	0.000693378306662166
IBTK	0.243617394685977
UBE3D	0.0480836425930661
AL355613.1	0.000231126102220722
DOP1A	0.233143875603415
PGM3	0.023923810838494
RWDD2A	0.000231126102220722
ME1	0.0348834162354693
SNAP91	0
CYB5R4	0.536808797784594
AL034347.1	0.0113644531120686
CEP162	0.108107294295103
TBX18-AS1	0
NT5E	0.00624040475995949
SNX14	0.397229196614979
SYNCRIP	0.315006628389757
SNHG5	0.316976416531446
AL139274.2	0
ZNF292	0.537764506986107
GJB7	0
SMIM8	0.0706248390389756
C6orf163	0.000462252204441444
CFAP206	0
SLC35A1	0.205728962825081
RARS2	0.200146051896152
ORC3	0.101264918710667
AKIRIN2	0.520828525658762
AL139042.1	0
RNGTT	0.372852563404716
AL353135.1	0.000231126102220722
PNRC1	0.489168199610692
SRSF12	0.000693378306662166
AL353135.2	0.000693378306662166
PM20D2	0.0139461143397497
GABRR1	0
GABRR2	0.0187431105901544
UBE2J1	0.46385201585077
RRAGD	0.0501022308029648
ANKRD6	0.0447572785898091
LYRM2	0.0832756042475863
MDN1	0.14812341962072
CASP8AP2	0.100828328740682
BACH2	0.108707457662909
MAP3K7	0.200336718688543
AL591519.1	0
MANEA-DT	0.0194931407930471
MANEA	0.0258513678627662
UFL1-AS1	0.0178012283882942
UFL1	0.182483789534777
NDUFAF4	0.0196849927920146
KLHL32	0.000693378306662166
MMS22L	0.0763565619394372
AL589740.1	0
FBXL4	0.148110992958501
FAXC	0
COQ3	0.000462252204441444
PNISR	0.688233017174212
AL513550.1	0.032514750723914
USP45	0.0581572650912942
TSTD3	0.0536087727360876
CCNC	0.0977409989845668
ASCC3	0.591810686834782
AL133338.1	0
GRIK2	0
HACE1	0.0493133027933776
LIN28B-AS1	0
PREP	0.241887379841626
AL133406.2	0
AL096794.1	0.000231126102220722
AL591518.1	0.0157165749510091
PRDM1	0.0398193785127919
ATG5	0.258095648698636
CRYBG1	0.392042396438513
RTN4IP1	0.0347304620431962
QRSL1	0.0628798553559321
CD24	0
MTRES1	0.0322269727254627
BEND3	0.00600927865773877
PDSS2	0.40648441145449
SOBP	0.000924504408882888
SCML4	0.0501124530441389
SEC63	0.353526555366054
AL024507.2	0
Z98200.1	0
OSTM1	0.153318108034415
SNX3	0.190328841438044
Z98742.4	0
AFG1L	0.0777807310809134
AL139106.1	0.0352489898473094
FOXO3	0.906691876281834
Z95118.2	0.000462252204441444
ARMC2	0.0610399398896642
SESN1	0.279700245244278
AL390208.1	0.000231126102220722
CEP57L1	0.0463479375677614
CD164	0.342600144051898
AL359711.2	0.000231126102220722
PPIL6	0.0147354186458957
SMPD2	0.0156599230547786
MICAL1	0.110361150827963
ZBTB24	0.0437440037332456
AK9	0.0740438156386874
FIG4	0.266881193657507
WASF1	0.0149491669551391
CDC40	0.332217599838061
METTL24	0.000462252204441444
DDO	0.0113251790088154
SLC22A16	0.0308447346294369
AC002464.1	0
CDK19	0.473595910569484
AMD1	0.477325816910605
GTF3C6	0.0714881730343294
RPF2	0.0997471042153454
SLC16A10	0.013985388443003
AL360227.1	0
MFSD4B	0.228828057310642
AL080317.1	0
REV3L	0.503236195407648
AL080317.2	0.000231126102220722
TRAF3IP2-AS1	0.160631549010517
AL008730.1	0.000231126102220722
TRAF3IP2	0.0301253177917591
Z97989.1	0
FYN	1.08236682416252
TUBE1	0.0176441319752813
FAM229B	0.0143517146479606
LAMA4	0
LINC02541	0.0106318007021532
FO393415.3	0.000231126102220722
MARCKS	0.616949528784303
HDAC2	0.124263868751412
HDAC2-AS2	0.0127512097253929
HS3ST5	0
AL590550.1	0
NT5DC1	0.116067964087085
COL10A1	0.0183767843851967
TSPYL4	0.012480809519919
DSE	0.249569817507805
TSPYL1	0.0667652064731327
CALHM6	0.188873082490863
RWDD1	0.0952514978321884
ZUP1	0.0553441014648335
KPNA5	0.111669735531339
DCBLD1	0.0492347545868712
GOPC	0.162705507777784
NUS1	0.184904588425264
SLC35F1	0.0563207392526484
CEP85L	0.504023911575837
PLN	0.0122496834176983
Z99496.2	0.014369092440938
MCM9	0.282094823923508
ASF1A	0.0254631453475327
AL137009.1	0.0205354675116896
FAM184A	0.00600927865773877
MAN1A1	0.477138970096217
AL078600.1	0.0958613768015861
AL096854.1	0
TBC1D32	0.060451148320524
HSF2	0.0491603486011045
SERINC1	0.291491807487096
PKIB	0.00647153086218021
SMPDL3A	0.0362346646697214
NKAIN2	0.00878279188438743
RNF217-AS1	0.0311975251901914
RNF217	0.139214897281652
TPD52L1	0
HDDC2	0.0153328709530741
AL365259.1	0
NCOA7	0.263005968649195
NCOA7-AS1	0.000231126102220722
HINT3	0.0352316120543321
TRMT11	0.06058258249908
CENPW	0.0108629268043739
RNF146	0.130896994636211
ECHDC1	0.30731075121166
C6orf58	0.000231126102220722
THEMIS	0.0735855152582283
PTPRK	0.0148139668524021
AL590006.1	0.00165715681879827
LAMA2	0
AL356124.1	0.0198772210875409
ARHGAP18	0.118003052959719
L3MBTL3	0.21120195958917
AL355581.1	0.000462252204441444
SAMD3	0.0302960260735683
EPB41L2	0.149225164852998
AKAP7	0.176087869772633
ARG1	0.00984249639600728
MED23	0.198732071545236
ENPP3	0.000231126102220722
ENPP1	0
MOXD1	0.000231126102220722
STX7	0.512577064537267
VNN1	0.0749019702805273
VNN3	0.108965925741171
VNN2	0.173195781643108
AL032821.1	0.00878279188438743
SLC18B1	0.0710262971264467
RPS12	1.36492225769185
EYA4	0
TARID	0
TBPL1	0.0564608341692427
SLC2A12	0.000231126102220722
AL449363.2	0
SGK1	0.253114600786791
AL355881.1	0.013985388443003
LINC01010	0.0174522799763138
CT69	0.00600927865773877
AL078590.2	0.0073960352710631
ALDH8A1	0.00799348757824151
HBS1L	0.162975984207851
MYB	0.00993842239549103
AHI1	0.130015626387048
LINC00271	0.0188564143826155
PDE7B	0.114078503963858
AL360178.1	0.0170685759783788
AL360178.2	0.000231126102220722
AL138828.1	0.0109022009076271
MTFR2	0.000231126102220722
BCLAF1	0.552642182195665
MAP7	0.00961137029378656
AL024508.2	0
MAP3K5	0.98831274973892
AL024508.1	0.0244819890424192
AL121933.2	0.0321091504157031
PEX7	0.0490213825741866
IFNGR1	0.45240698931673
AL356234.2	0
LINC02539	0
WAKMAR2	0.041973919418545
TNFAIP3	0.323976939744282
AL591468.1	0
LINC02528	0.000693378306662166
ARFGEF3	0
HEBP2	0.109820350417015
NHSL1	0.263326842090611
AL590617.2	0.0221881058131893
GVQW2	0.000231126102220722
CCDC28A	0.101290580945124
ECT2L	0.0103047486004487
REPS1	0.344102314614258
ABRACL	0.10560380497737
HECA	0.459507267046235
AL031772.1	0.120278429506295
TXLNB	0.00614447876047574
AL592429.2	0.0222844081092319
CITED2	0.120270897657933
LINC01625	0
FILNC1	0.00624040475995949
AL357146.1	0
AL035446.2	0.0582272486920479
AL035446.1	0
VTA1	0.176862057023748
HIVEP2	0.208721258081094
AL023584.2	0.000231126102220722
AL355304.1	0.0104006745999325
LINC01277	0
AIG1	0.0619126872161738
ADAT2	0.0392393039985908
PEX3	0.0407219866113989
FUCA2	0.0976057988818298
PHACTR2	0.741943886532403
PHACTR2-AS1	0.015986975156483
LTV1	0.0805761207101455
ZC2HC1B	0
PLAGL1	0.31233477598534
HYMAI	0.0164885014641777
SF3B5	0.139081957916861
STX11	1.00404146665194
UTRN	1.86273116668441
AL024474.2	0.0448214623344016
EPM2A	0.0464219672569693
AL023806.1	0
AL356599.1	0.0582093984702262
FBXO30	0.0278136804729931
SHPRH	0.247608085133818
GRM1	0
RAB32	0.198413812723064
ADGB	0
STXBP5-AS1	0.0381935876523261
STXBP5	0.386654691177991
SAMD5	0
AL033504.1	0
SASH1	0.214793494576999
UST	0.0774461471308469
AL357992.1	0
TAB2	0.40153486889117
TAB2-AS1	0.000231126102220722
SUMO4	0.012480809519919
ZC3H12D	0.0193972147935633
PPIL4	0.19593703830487
GINM1	0.119384105849168
AL078581.4	0.0267932500646264
KATNA1	0.0810776470178401
LATS1	0.178109771385561
AL358852.1	0.000231126102220722
