GeneName	VarianceExpression
AC008691.1	0.00191539917696417
LINC01847	0
TTC1	0.152643241579019
PWWP2A	0.140318878106686
FABP6	0
CCNJL	0
ZBED8	0.000160204406108098
SLU7	0.112821680779064
PTTG1	0.00554356407259995
MIR3142HG	0
ATP10B	0
GABRA6	0
AC113414.1	0.0125330724006466
CCNG1	0.0212768671031847
NUDCD2	0.0158769246984168
HMMR	0.000480292595763713
MAT2B	0.0649298620837365
AC109466.1	0
AC008415.1	0
TENM2	0
WWC1	0
RARS	0.132892281173147
PANK3	0.0557146862136439
SLIT3	0
SPDL1	0.00428800612532955
DOCK2	0.285951764206148
AC008680.1	0.000160204406108092
INSYN2B	0.141626023232922
C5orf58	0.0125835055005134
LCP2	0.374307921663941
LINC01366	0.00787929942649712
AC034199.1	0
KCNIP1	0.00680125950360741
KCNMB1	0.0628744306646608
AC008619.1	0
RANBP17	0.008539816069456
NPM1	0.136760040036846
FBXW11	0.221216885045975
STK10	0.325238508305376
UBTD2	0.057903476366289
SH3PXD2B	0.0212003611315634
AC022217.2	0.000480292595763712
AC022217.3	0.461297366715393
DUSP1	0.320671614351267
ERGIC1	0.224721619004098
AC008429.1	0
AC008429.3	0
RPL26L1	0.0178619746217674
ATP6V0E1	0.154951803060714
CREBRF	0.215425406938947
AC008378.1	0.000160204406108093
BNIP1	0.0172675082520248
BOD1	0.00996900659477584
LINC01485	0
CPEB4	0.227954545877988
LINC01951	0
SFXN1	0.0329623913904481
HRH2	0.29212118223001
CPLX2	0.000480292595763715
AC138965.2	0
THOC3	0.0226676316211539
FAM153B	0
SIMC1	0.131280555041753
KIAA1191	0.016522020620639
AC138956.1	0.00334184894902864
AC138956.2	0.000640176379311241
ARL10	0.00990017556183705
NOP16	0.0182803607449515
HIGD2A	0.107143614576364
CLTB	0.0692090547350147
FAF2	0.136202229484982
RNF44	0.0776278169361909
CDHR2	0.0229369066334696
GPRIN1	0
TSPAN17	0.0223227361825189
UNC5A	0
HK3	0.175778987684795
UIMC1	0.200376853425021
ZNF346	0.0468714498265782
NSD1	0.261183049044383
AC146507.3	0
RAB24	0.0511119765991182
MXD3	0.0291708708365276
PRELID1	0.113560353965703
LMAN2	0.0955325915545994
RGS14	0.0512921020525219
F12	0
GRK6	0.103500039056023
PRR7-AS1	0.0074140760910811
PRR7	0.01431312532525
DBN1	0.000160204406108094
PDLIM7	0.0327175258926877
AC145098.1	0
DOK3	0.135848156642904
DDX41	0.0289222893232819
FAM193B	0.0989102158228431
TMED9	0.0917696987066668
B4GALT7	0.0154318995782455
AC139795.2	0.0128399766006106
FAM153A	0.00680439358033498
AC140125.3	0.000160204406108101
AC106795.3	0.00640864846918917
FAM153CP	0.00973057409134333
N4BP3	0
RMND5B	0.0576221483980546
NHP2	0.0399367258223156
HNRNPAB	0.0943547321204259
PHYKPL	0.235266694816603
COL23A1	0.00866407658063507
CLK4	0.0702020306109393
ZNF354A	0.0408839002904563
ZNF354B	0.0179104764676473
ZNF879	0.005700027882168
ZNF354C	0.00625256779957314
ADAMTS2	0.000160204406108098
RUFY1	0.122826907355332
AC136604.2	0.0203946912057872
HNRNPH1	0.248601518339842
AC136604.3	0
CANX	0.158095162911263
MAML1	0.0907927669825538
LTC4S	0
MGAT4B	0.0287819111235306
SQSTM1	0.273878338959249
MRNIP	0.0160500378930647
TBC1D9B	0.0843203809887844
RNF130	0.390255987897096
AC010285.3	0.00880686049428455
RASGEF1C	0
MAPK9	0.0520987111733931
AC008610.1	0
GFPT2	0
AC034213.1	0
CNOT6	0.080463506251774
SCGB3A1	0.00437126357760915
MGAT1	0.181091392861498
HEIH	0.0267883509895642
LINC00847	0.0124979783143463
ZFP62	0.0112116464205192
LINC01962	0
AC008443.5	0.000160204406108096
TRIM7	0.00663656638165082
TRIM41	0.0290411619772844
RACK1	0.300959957841272
AC008443.1	0.0304400645624602
TRIM52	0.0387195465053431
TRIM52-AS1	0.00787929942649706
AC138035.1	0
AL365272.1	0.0137279912415645
DUSP22	0.101681059535895
IRF4	0.0253047946674249
AL512308.1	0
EXOC2	0.178000458975532
AL031770.1	0.000160204406108103
AL357054.2	0.000160204406108094
AL357054.4	0
GMDS	0.353532769476215
AL035693.1	0
GMDS-DT	0.354239438784934
AL031768.2	0.00444532492839267
MYLK4	0.00672048918586002
WRNIP1	0.0657286064198659
SERPINB1	0.180235860439106
SERPINB9P1	0.0222972309643962
SERPINB9	0.168850645764943
SERPINB6	0.124409983321734
LINC01011	0.000160204406108096
NQO2	0.0617946541097682
AL133351.1	0
RIPK1	0.188217986677775
AL031963.3	0.00725878789756975
BPHL	0.00803416012326269
AL031963.1	0
TUBB2A	0.0102922643621138
PSMG4	0.0303865098120462
SLC22A23	0.00500007497192058
AL033523.1	0
PXDC1	0
FAM50B	0
AL138831.1	0.000160204406108101
PRPF4B	0.274947501499384
FAM217A	0.037691988018701
C6orf201	0
ECI2	0.0271815992853438
AL162718.1	0.00610680236129807
CDYL	0.270983725953294
RPP40	0.000160204406108094
AL359643.3	0.000320301938029317
LYRM4	0.0733233421167368
FARS2	0.208400084656421
AL021328.1	0
AL022097.1	0.0131604922870139
AL136307.1	0
NRN1	0.000160204406108098
F13A1	0.153088568997466
LY86-AS1	0.0418786454576878
AL162719.1	0.000480292595763712
LY86	0.246389942041535
AL031123.1	0.0172636253085714
AL031123.4	0.000160204406108098
AL031123.5	0.000160204406108101
AL136361.1	0
RREB1	0.315580492778544
AL355336.1	0
SSR1	0.109702210711112
AL139095.4	0.0176767709793965
CAGE1	0.00554356407259985
RIOK1	0.0506404686485372
DSP	0
SNRNP48	0.0344577394235201
BMP6	0.000160204406108097
TXNDC5	0.0335398385736119
BLOC1S5	0.0347957193692173
EEF1E1	0.0240905969352733
AL355499.1	0
SLC35B3	0.0692929888972944
HULC	0.0139718077087234
GCNT2	0.318493266334809
AL358777.1	0
C6orf52	0
PAK1IP1	0.0362420193932567
TMEM14C	0.0186632033122697
TMEM14B	0.0901102564359186
MAK	0.0475961716338973
SYCP2L	0.0441892906975484
ELOVL2	0
SMIM13	0.0290017308267932
ERVFRD-1	0.000160204406108097
AL139807.1	0.105221432517768
NEDD9	0.405877270123307
AL022098.1	0.00585638481754877
AL445430.2	0.000160204406108091
TMEM170B	0.290952444129683
ADTRP	0.00601263487874317
HIVEP1	0.239147714236298
EDN1	0
PHACTR1	0.204562436865217
AL008729.1	0
TBC1D7	0.033034039916005
GFOD1	0.0631709334177307
SIRT5	0.0309915168577179
AL441883.1	0.000320301938029319
NOL7	0.0824077373368568
RANBP9	0.175321629020403
Z93020.1	0.00554356407260008
MCUR1	0.0222706002803838
CD83	0.629577985495265
AL133259.1	0.00491664009246
AL009177.1	0.000160204406108098
AL138720.1	0.0785484547951431
AL136162.1	0
JARID2	0.424912915537311
JARID2-AS1	0.00538699338884498
DTNBP1	0.232490747104424
AL021978.1	0
MYLIP	0.204140322414244
GMPR	0.0336693716089576
ATXN1	0.447907604638295
AL137003.1	0
AL136305.1	0
CAP2	0
AL138824.1	0.00016020440610809
FAM8A1	0.0520473611376345
NUP153	0.1690285061988
AL138724.1	0
KIF13A	0.42130029684809
NHLRC1	0
TPMT	0.0899244476226865
KDM1B	0.255919133827871
DEK	0.251249464932319
RNF144B	0.238679941502093
MIR548A1HG	0.000160204406108103
AL022068.1	0
MBOAT1	0.216756407578365
AL158198.1	0.0139216813895072
AL132775.1	0.000480292595763712
E2F3	0.198469676476039
E2F3-IT1	0.0055435640725999
CDKAL1	0.341612177598685
AL513188.1	0.024339390231472
AL512380.2	0.00365766217120978
SOX4	0.107299050503921
CASC15	0.0120782360572209
AL035401.1	0
MRS2	0.0309281451894188
GPLD1	0
ALDH5A1	0.000160204406108095
KIAA0319	0
TDP2	0.0463480425996593
ACOT13	0.030937693999839
AL031775.1	0
C6orf62	0.177508427500965
GMNN	0.0113645027039324
ARMH2	0.00428800612532962
RIPOR2	0.429219049987029
AL133268.4	0.0172675082520249
CARMIL1	0.165434958356194
TRIM38	0.233504865744259
U91328.2	0.00554356407259996
U91328.1	0
HIST1H3A	0
HIST1H4A	0
HIST1H4B	0
HIST1H1C	0.0448071806798191
HFE	0.0199233907781206
HIST1H4C	0.0937081169532818
HIST1H2BC	0.0203913202000097
HIST1H2AC	0.0740633270616389
HIST1H1E	0.0589174239375807
HIST1H2BD	0.0194553544820466
AL353759.1	0.0180238276746699
HIST1H2BE	0.0183675550796028
HIST1H3D	0.00834356089423199
HIST1H2AD	0
HIST1H2BF	0
HIST1H4E	0.0178362199099381
HIST1H2BG	0.005313839423955
HIST1H2AE	0
HIST1H3E	0
HIST1H1D	0.0304255570047523
HIST1H4F	0
HIST1H2BH	0
HIST1H2BI	0
HIST1H4H	0.00681297983647631
BTN3A2	0.143008893992543
BTN2A2	0.0506655906243511
BTN3A1	0.142421546677826
BTN3A3	0.0513058457584055
BTN2A1	0.096860865366718
HCG11	0.0180103240287367
HMGN4	0.0604722720228808
AL121936.1	0
ABT1	0.0219441284046643
ZNF322	0.0295531344365627
HIST1H2BJ	0
HIST1H2AG	0.000160204406108093
HIST1H2AH	0
ZNF184	0.00679228207191054
AL021918.5	0.0047596419119571
AL009179.2	0
HIST1H3H	0
HIST1H4J	0
HIST1H2BN	0.0451628725783826
HIST1H2AK	0
HIST1H2AL	0
HIST1H1B	0
HIST1H3I	0
HIST1H4L	0
HIST1H3J	0.00648074381720434
ZSCAN16-AS1	0.0465316346657952
AL121944.1	0.0230722244016481
ZNF165	0.00016020440610809
ZSCAN16	0.00865253416845365
AL358933.1	0
ZKSCAN8	0.0266468337440956
ZSCAN9	0.0197226261786079
ZKSCAN4	0.00772433185554542
NKAPL	0.00507353139877539
ZSCAN26	0.00998494868248487
PGBD1	0.000799953288671847
ZSCAN31	0.000160204406108101
ZKSCAN3	0
ZSCAN12	0.00523031583090401
HCG14	0.000160204406108092
TRIM27	0.0887681788173308
ZNF311	0
GABBR1	0.117107610645633
ZFP57	0
HLA-F	0.220573950148052
HLA-F-AS1	0.0319517175620161
AL645939.5	0.000160204406108101
HLA-G	0.000160204406108102
HLA-A	0.361874858151468
ZNRD1	0.0355064626332715
PPP1R11	0.0498785566752079
TRIM26	0.134578322919587
HCG17	0.0321324454226731
HCG18	0.0469328810467841
TRIM39	0.0366480483122533
RPP21	0.0281936601224141
HLA-E	0.311478926309134
GNL1	0.0635832076739653
PRR3	0.0508718544134954
ABCF1	0.123050504619459
PPP1R10	0.195419981080086
MRPS18B	0.0342740578494154
ATAT1	0.0158166322743488
C6orf136	0.0177135183406115
DHX16	0.0479286808658299
PPP1R18	0.0773207669244863
NRM	0.0169450526368638
MDC1	0.0204627580128115
MDC1-AS1	0.000160204406108095
TUBB	0.0572040641283687
FLOT1	0.096207850444718
IER3-AS1	0
IER3	0.0753918149274547
HCG20	0.00016020440610809
LINC00243	0.0155561863676197
GTF2H4	0.00616877806575015
VARS2	0.01143203542456
CCHCR1	0.0069478908879837
TCF19	0
POU5F1	0
PSORS1C3	0
AL662844.4	0.0881243245203992
HCG27	0.0422514570272778
AL662844.3	0
HLA-C	0.342252360525258
HLA-B	0.338699592954009
AL645933.2	0
MICA	0.0183067022201125
HCP5	0.0634023697578074
AL645933.3	0.00679228207191083
MICB	0.0207501607353361
DDX39B	0.205017415655131
ATP6V1G2	0.000160204406108095
NFKBIL1	0.0111265184455094
LTA	0.000160204406108094
TNF	0.0118579347702218
LTB	0.184502294615453
LST1	0.251291715898097
NCR3	0.00725878789756974
AIF1	0.408261805777987
PRRC2A	0.0832119409448207
BAG6	0.0758295627430097
APOM	0.00694789088798394
C6orf47	0.0164980261988058
GPANK1	0.0300411181169422
CSNK2B	0.0684787656245477
LY6G5B	0.0128015715580314
LY6G5C	0.000160204406108101
ABHD16A	0.0509154060116626
DDAH2	0.0192806511129227
CLIC1	0.184951070660675
MSH5	0.0225294986254663
SAPCD1	0
VARS	0.0241230043948896
LSM2	0.0291182865767796
HSPA1L	0
HSPA1A	0.106795520079083
HSPA1B	0.0314736616585081
SNHG32	0.0718523038538567
NEU1	0.0565706309345011
SLC44A4	0
EHMT2-AS1	0.000320301938029319
EHMT2	0.0380546172553434
C2	0.0271656038178067
C2-AS1	0.000320301938029326
CFB	0.000160204406108097
NELFE	0.0609524745210185
SKIV2L	0.0268046275100978
DXO	0.0151285836063987
STK19	0.0328551447205074
TNXB	0.00538699338884473
AL662884.5	0.00796357708506864
ATF6B	0.113552927889457
FKBPL	0
PPT2	0
EGFL8	0.0001602044061081
AGPAT1	0.0182195706519897
RNF5	0.0198975956885049
AGER	0.0210129992906843
PBX2	0.0599369407675261
GPSM3	0.158295464729389
NOTCH4	0.00601263487874317
TSBP1-AS1	0.000320301938029329
TSBP1	0.000160204406108098
HLA-DRA	0.568840652452905
HLA-DRB5	0.28994088327796
HLA-DRB1	0.470275921776878
HLA-DQA1	0.41256101593937
HLA-DQB1	0.376487464921552
HLA-DQB1-AS1	0
HLA-DQA2	0.0329281398250856
HLA-DQB2	0.0163074950217753
HLA-DOB	0.0115664588732814
TAP2	0.136736734163581
PSMB8	0.166627050087303
PSMB8-AS1	0.0509407915394123
PSMB9	0.256804719029453
TAP1	0.16602063941492
HLA-DMB	0.212438847603862
HLA-DMA	0.163486487390014
BRD2	0.193076745318059
HLA-DOA	0.0140052363069412
HLA-DPA1	0.385740299573158
HLA-DPB1	0.360325936546705
COL11A2	0
RXRB	0.0391626965125265
SLC39A7	0.0197821807257874
HSD17B8	0.00413058044808034
RING1	0.038037365510538
HCG25	0.0182097845153862
VPS52	0.0381903806633754
RPS18	0.397745823732444
B3GALT4	0.025647417223506
WDR46	0.0398449870195803
PFDN6	0.0437466939267768
RGL2	0.0479250570451659
TAPBP	0.268292355490738
ZBTB22	0.0112116464205192
DAXX	0.0297845256319466
KIFC1	0
PHF1	0.0391765877008975
CUTA	0.0609191887903269
SYNGAP1	0.0109735996447052
SYNGAP1-AS1	0.0114993541476767
ZBTB9	0
BAK1	0.0303131032229763
ITPR3	0.0131880448887124
UQCC2	0.0271677615182841
IP6K3	0
LEMD2	0.0778389726089896
HMGA1	0.0278081065917654
SMIM29	0.0230466271925542
AL354740.1	0.050445323210681
NUDT3	0.122004868673665
RPS10-NUDT3	0.0133313809717449
RPS10	0.280219943198993
PACSIN1	0.000160204406108097
ILRUN	0.1433766940321
AL451165.2	0.0103082396850759
SNRPC	0.0536380146927125
UHRF1BP1	0.101381773798148
TAF11	0.0960129272850244
ANKS1A	0.272513577107109
AL591002.1	0.00725878789756966
SCUBE3	0
ZNF76	0.0519032622768364
DEF6	0.101486134142766
PPARD	0.0991071746019347
FANCE	0.000160204406108094
RPL10A	0.304326588063091
TEAD3	0.000160204406108102
FKBP5	0.393378032173515
AL033519.5	0
AL157823.2	0
ARMC12	0.000160204406108098
LHFPL5	0.015537575469004
SRPK1	0.0940960998591154
SLC26A8	0.0161469181734667
MAPK14	0.357184504554301
MAPK13	0.0100538424819507
Z84485.1	0.0136847206205381
BRPF3	0.0129727849478126
PNPLA1	0.000320301938029341
ETV7	0.0229966356440855
Z84484.1	0.000160204406108091
PXT1	0.00772433185554542
KCTD20	0.133688929047117
STK38	0.317851738033546
SRSF3	0.194883474454259
CDKN1A	0.0615442506379492
RAB44	0.0281786645972981
CPNE5	0.00896107994592838
PPIL1	0.00756925741040741
C6orf89	0.0887169515803416
PI16	0.000160204406108093
MTCH1	0.126478799711019
FGD2	0.285549305980858
PIM1	0.0525597388204821
TBC1D22B	0.0610777492730634
AL096712.2	0.000160204406108101
RNF8	0.030554227057777
CMTR1	0.0875986010532611
CCDC167	0.0177616108503417
MDGA1	0.000160204406108096
AL121574.1	0.00741407609108121
ZFAND3	0.329806557869107
BTBD9	0.410015672163945
GLO1	0.0643266480826805
DNAH8	0
SAYSD1	0.010530649671948
KCNK5	0.000160204406108098
KIF6	0
UNC5CL	0
OARD1	0.0616131130881197
APOBEC2	0.00570002788216788
NFYA	0.0983368001527648
AL031778.1	0
TREML2	0.000160204406108093
TREML4	0.0152595914760652
TREM1	0.311117320223622
FOXP4	0.0109906340828168
TFEB	0.123612526136864
AL035588.1	0.00648074381720434
FRS3	0
PRICKLE4	0
TOMM6	0.094534194193096
USP49	0.0813672099038804
AL160163.1	0
MED20	0.0112967559857938
BYSL	0.00601263487874335
CCND3	0.241791013327036
AL513008.1	0.000160204406108092
TAF8	0.0596956966824168
C6orf132	0.000320301938029319
GUCA1B	0.0134474452999589
MRPS10	0.042156295863977
TRERF1	0.304314536528386
UBR2	0.334468228381964
PRPH2	0.000160204406108099
TBCC	0.0163726024718035
BICRAL	0.225610433127674
RPL7L1	0.0883220251809166
C6orf226	0.0118403615097868
AL035587.2	0.00772433185554539
CNPY3	0.173010520390789
AL035587.1	0.0560450656849624
GNMT	0
PEX6	0.0618682432508106
PPP2R5D	0.0200691143818095
MEA1	0.0197226261786079
KLHDC3	0.0331295703174544
RRP36	0.0572159318716549
CUL7	0.0134252529913732
KLC4	0.0181585665615181
MRPL2	0.0250945650904601
PTK7	0
SRF	0.0291932324782118
CUL9	0.0414781080922419
AL133375.1	0
DNPH1	0.0250593077537999
TTBK1	0
CRIP3	0
ZNF318	0.0398182263313621
AL359813.1	0.00500007497192045
ABCC10	0.0427591009068443
DLK2	0
TJAP1	0.036594771240046
POLR1C	0.0503131002335181
YIPF3	0.0473517823627069
AL355802.3	0
XPO5	0.0545196518971069
POLH	0.0186153016778456
POLH-AS1	0.000320301938029322
GTPBP2	0.0583897397808906
MAD2L1BP	0.0173768634556676
RSPH9	0.000160204406108096
MRPS18A	0.027191826766356
VEGFA	0.0265405679125376
AL136131.3	0
AL109615.3	0
AL109615.2	0
AL109615.4	0
MRPL14	0.0370504663537858
TMEM63B	0.0459171830253791
SLC29A1	0.00974640176753849
HSP90AB1	0.227902407953233
SLC35B2	0.00880686049428452
NFKBIE	0.0378693215221287
TMEM151B	0.000160204406108093
TCTE1	0.000160204406108095
AARS2	0.0165846882519154
CDC5L	0.123444765287938
AL133334.1	0.000160204406108093
SUPT3H	0.149105725368047
RUNX2	0.133333820261236
AL096865.1	0
RUNX2-AS1	0
CLIC5	0.000160204406108101
AL035701.1	0
ENPP4	0.000320301938029313
RCAN2	0
SLC25A27	0.000160204406108091
TDRD6	0.000480292595763716
PLA2G7	0.0610308198823378
TNFRSF21	0.0139442531309977
AL451166.1	0
CD2AP	0.181470296111595
MMUT	0.0345030714425826
CENPQ	0.0113988336384393
MCM3	0.018454731004522
PAQR8	0.0161128824532455
EFHC1	0.0291588031373163
TRAM2	0.0344547707636602
TRAM2-AS1	0
TMEM14A	0.000160204406108094
ICK	0.040128445281425
FBXO9	0.14776598212829
ELOVL5	0.17503211676993
GCLC	0.0917251230426284
AL033397.2	0
AL590652.1	0.00016020440610809
LRRC1	0.00734288812895842
MLIP	0
HCRTR2	0
COL21A1	0
DST	0.123221140434068
AL512422.1	0
BEND6	0
KIAA1586	0.0222659665595457
ZNF451	0.157270721263451
ZNF451-AS1	0.0402164682578151
BAG2	0.00616877806575018
PRIM2	0.138905303785712
AL021368.1	0.0001602044061081
AL021368.2	0.0150208174561541
AL445250.1	0
KHDRBS2	0.0646472916350754
AL355347.1	0
PTP4A1	0
AL135905.2	0.00538699338884507
PHF3	0.21254277081826
EYS	0.0550783891618625
SCAT8	0.00585638481754893
AL606923.2	0
AL391807.1	0.019482268014785
ADGRB3	0.132621528056876
LMBRD1	0.266152250104454
COL19A1	0.00292284336868101
AL365226.1	0
FAM135A	0.231155351734583
SDHAF4	0.0164591389918536
SMAP1	0.222124291914566
B3GAT2	0.0190366640072812
AL589935.1	0.0107524363251576
OGFRL1	0.262010586364476
RIMS1	0
KCNQ5	0.0293927141058184
KHDC1	0
AC019205.1	0.000480292595763713
OOEP	0.0132561598671604
DDX43	0.00515701063503073
CGAS	0.091186173195093
MTO1	0.0690063474098775
EEF1A1	0.357718410564692
AL121972.1	0
SLC17A5	0.106680008331291
AL590428.1	0
CD109	0.0265743263429949
AL357507.1	0
COX7A2	0.099056355404084
TMEM30A	0.0729688925911014
AL080250.1	0.00679228207191071
FILIP1	0.000160204406108094
SENP6	0.304053559001218
MYO6	0
IMPG1	0
AL355612.1	0
MEI4	0
IRAK1BP1	0.0166931181582065
PHIP	0.381008197421818
AL356776.2	0
HMGN3	0.157867336400078
HMGN3-AS1	0.000160204406108095
LCA5	0.000320301938029334
AL391840.3	0
SH3BGRL2	0
BCKDHB	0.0638082871160336
AL359715.1	0.00016020440610809
TENT5A	0.303472414226364
AL078599.2	0
LINC01526	0.000160204406108099
LINC02542	0.000480292595763712
IBTK	0.157346105601339
UBE3D	0.0375559374217063
AL355613.1	0.000160204406108097
DOP1A	0.159281175330562
PGM3	0.0169072058861922
RWDD2A	0.000160204406108103
ME1	0.0293177786526332
SNAP91	0
CYB5R4	0.282249939671855
AL034347.1	0.00804783633390496
CEP162	0.0797646991514377
TBX18-AS1	0
NT5E	0.00428800612532942
SNX14	0.240079923238609
SYNCRIP	0.181618549148458
SNHG5	0.185543245813882
AL139274.2	0
ZNF292	0.287707761253552
GJB7	0
SMIM8	0.0554033653382828
C6orf163	0.000320301938029306
CFAP206	0
SLC35A1	0.137005477011563
RARS2	0.129148130240745
ORC3	0.0711292119814813
AKIRIN2	0.275104416400222
AL139042.1	0
RNGTT	0.226583784271282
AL353135.1	0.000160204406108098
PNRC1	0.244215337237563
SRSF12	0.000480292595763716
AL353135.2	0.000480292595763715
PM20D2	0.0100697033933973
GABRR1	0
GABRR2	0.0140052363069412
UBE2J1	0.271574424612445
RRAGD	0.034457463554916
ANKRD6	0.04060726064291
LYRM2	0.057310150156996
MDN1	0.103540833461679
CASP8AP2	0.0721667675590184
BACH2	0.14849570493029
MAP3K7	0.130942983414557
AL591519.1	0
MANEA-DT	0.0137303413267101
MANEA	0.0187420839147327
UFL1-AS1	0.0141294976825148
UFL1	0.12058235972637
NDUFAF4	0.013879200055381
KLHL32	0.000480292595763714
MMS22L	0.0628870340420439
AL589740.1	0
FBXL4	0.104323184986467
FAXC	0
COQ3	0.000320301938029334
PNISR	0.289065381790906
AL513550.1	0.0226761199576825
USP45	0.04348573773782
TSTD3	0.0391437863482777
CCNC	0.0668704451292656
ASCC3	0.315270697244817
AL133338.1	0
GRIK2	0
HACE1	0.0367795801365892
LIN28B-AS1	0
PREP	0.161961681672879
AL133406.2	0
AL096794.1	0.000160204406108099
AL591518.1	0.010650440217677
PRDM1	0.0310671014496944
ATG5	0.163002040980266
CRYBG1	0.228018659255883
RTN4IP1	0.0268540849630426
QRSL1	0.0472369006083983
CD24	0
MTRES1	0.0232614801732563
BEND3	0.00413058044808029
PDSS2	0.279699584650316
SOBP	0.00064017637931124
SCML4	0.0425911017239175
SEC63	0.203400834986568
AL024507.2	0
Z98200.1	0
OSTM1	0.10895950075103
SNX3	0.125864672648473
Z98742.4	0
AFG1L	0.0642348078033867
AL139106.1	0.0244099897993763
FOXO3	0.42436020723608
Z95118.2	0.000320301938029339
ARMC2	0.0458824837658417
SESN1	0.196483294808342
AL390208.1	0.000160204406108095
CEP57L1	0.0353043892010475
CD164	0.193673039796924
AL359711.2	0.000160204406108096
PPIL6	0.0104457618906493
SMPD2	0.0110586832629187
MICAL1	0.0729243244342214
ZBTB24	0.0303952401896914
AK9	0.0584119327165117
FIG4	0.178199438136399
WASF1	0.011330533392222
CDC40	0.197648238087621
METTL24	0.000320301938029336
DDO	0.00772433185554539
SLC22A16	0.0244937754966657
AC002464.1	0
CDK19	0.288905240750723
AMD1	0.268714726191363
GTF3C6	0.0500003289683089
RPF2	0.0696948087443037
SLC16A10	0.0103930019333188
AL360227.1	0
MFSD4B	0.159997916825917
AL080317.1	0
REV3L	0.300585633227056
AL080317.2	0.000160204406108103
TRAF3IP2-AS1	0.124988719990233
AL008730.1	0.000160204406108096
TRAF3IP2	0.0228963214526669
Z97989.1	0
FYN	0.471813990516987
TUBE1	0.012837484316635
FAM229B	0.0111057182438474
LAMA4	0
LINC02541	0.00725878789756973
FO393415.3	0.000160204406108093
MARCKS	0.407629684289527
HDAC2	0.0875403471623986
HDAC2-AS2	0.00897592968323531
HS3ST5	0
AL590550.1	0
NT5DC1	0.0913752532633145
COL10A1	0.0132957384364029
TSPYL4	0.00849810096843675
DSE	0.170938284135768
TSPYL1	0.045744307516802
CALHM6	0.134313848079098
RWDD1	0.0667572740774979
ZUP1	0.0396893463229878
KPNA5	0.0762298311774493
DCBLD1	0.0371000787698401
GOPC	0.106288649924906
NUS1	0.128577094117562
SLC35F1	0.037067155742956
CEP85L	0.304805692620422
PLN	0.00834356089423197
Z99496.2	0.0100538424819511
MCM9	0.207421232990173
ASF1A	0.0173041706036285
AL137009.1	0.0162643706255231
FAM184A	0.00413058044808032
MAN1A1	0.326457605912499
