GeneName	CoefficientOfVariation
ELOVL5	1.48034552409454
GCLC	2.34164862951193
AL033397.2	0
AL590652.1	54.76312628037
LRRC1	8.13322634363375
MLIP	0
HCRTR2	0
COL21A1	0
DST	2.18960822457038
AL512422.1	0
BEND6	0
KIAA1586	4.58125341033503
ZNF451	1.63644464304382
ZNF451-AS1	3.51710342887513
BAG2	8.71336627946295
PRIM2	2.0838855803307
AL021368.1	54.7631262803717
AL021368.2	5.77921141062477
AL445250.1	0
KHDRBS2	3.52857451692804
AL355347.1	0
PTP4A1	0
AL135905.2	9.33996629396505
PHF3	1.23621217625607
EYS	3.28164095190844
SCAT8	8.94878519914282
AL606923.2	0
AL391807.1	5.16824910986177
ADGRB3	3.17496935615501
LMBRD1	1.16761782659675
COL19A1	23.0927189694487
AL365226.1	0
FAM135A	1.46979638312322
SDHAF4	5.52263397423297
SMAP1	1.28899712829215
B3GAT2	5.25125983898206
AL589935.1	6.82301624540894
OGFRL1	1.10667430302223
RIMS1	0
KCNQ5	5.76352560608267
KHDC1	0
AC019205.1	31.6069577408127
OOEP	5.98954126503318
DDX43	9.83715812974458
CGAS	2.29620619947506
MTO1	2.59801689931414
EEF1A1	0.321656934067183
AL121972.1	0
SLC17A5	2.22317963223186
AL590428.1	0
CD109	5.2091212638277
AL357507.1	0
COX7A2	2.14430927451528
TMEM30A	2.38618982285486
AL080250.1	8.29259404902165
FILIP1	54.7631262803707
SENP6	0.872031077897741
MYO6	0
IMPG1	0
AL355612.1	0
MEI4	0
IRAK1BP1	5.53887784373848
PHIP	0.701950326944741
AL356776.2	0
HMGN3	1.55321133202086
HMGN3-AS1	54.7631262803708
LCA5	38.7169192114004
AL391840.3	0
SH3BGRL2	0
BCKDHB	3.31031641022879
AL359715.1	54.76312628037
TENT5A	1.27162183853274
AL078599.2	0
LINC01526	54.7631262803716
LINC02542	31.6069577408126
IBTK	1.62824481834596
UBE3D	4.03034239589919
AL355613.1	54.7631262803712
DOP1A	1.71182046562369
PGM3	5.4350752424444
RWDD2A	54.7631262803722
ME1	4.90847429202032
SNAP91	0
CYB5R4	0.98968572009449
AL034347.1	7.89388920785867
CEP162	2.61246432020962
TBX18-AS1	0
NT5E	10.4933688541532
SNX14	1.2334932005399
SYNCRIP	1.35288352674608
SNHG5	1.35892542282606
AL139274.2	0
ZNF292	0.997432818918689
GJB7	0
SMIM8	3.33281035382577
C6orf163	38.7169192113987
CFAP206	0
SLC35A1	1.79917549758152
RARS2	1.79554805952535
ORC3	2.63369197383304
AKIRIN2	1.00705692166997
AL139042.1	0
RNGTT	1.27666596238104
AL353135.1	54.7631262803713
PNRC1	1.01024858623303
SRSF12	31.6069577408127
AL353135.2	31.6069577408127
PM20D2	7.19540291362937
GABRR1	0
GABRR2	6.31398510186244
UBE2J1	1.12347906900003
RRAGD	3.70496909335261
ANKRD6	4.50233882225827
LYRM2	2.87473608556147
MDN1	2.17236150597213
CASP8AP2	2.66431799395257
BACH2	3.54484791346334
MAP3K7	1.80626122759358
AL591519.1	0
MANEA-DT	6.01116774315951
MANEA	5.29572483727122
UFL1-AS1	6.67749219513008
UFL1	1.90290715090082
NDUFAF4	5.98476301372631
KLHL32	31.6069577408127
MMS22L	3.28423474090349
AL589740.1	0
FBXL4	2.18073616180622
FAXC	0
COQ3	38.7169192114004
PNISR	0.781200546585366
AL513550.1	4.63131098420303
USP45	3.58566280342151
TSTD3	3.69058787948065
CCNC	2.64569839306739
ASCC3	0.948765753968338
AL133338.1	0
GRIK2	0
HACE1	3.88901208671117
LIN28B-AS1	0
PREP	1.6637686185767
AL133406.2	0
AL096794.1	54.7631262803716
AL591518.1	6.56637787584245
PRDM1	4.42645333769899
ATG5	1.56428484722732
CRYBG1	1.21801365910004
RTN4IP1	4.71839851204039
QRSL1	3.45644111950647
CD24	0
MTRES1	4.73259305006074
BEND3	10.6950593573847
PDSS2	1.30107405180821
SOBP	27.3678597963602
SCML4	4.11826012495746
SEC63	1.27571694463309
AL024507.2	0
Z98200.1	0
OSTM1	2.15297556546908
SNX3	1.86400606594068
Z98742.4	0
AFG1L	3.25846599893861
AL139106.1	4.43238139564346
FOXO3	0.718468284648892
Z95118.2	38.7169192114007
ARMC2	3.50921003449431
SESN1	1.5847836022673
AL390208.1	54.7631262803709
CEP57L1	4.05400180585748
CD164	1.28453825715753
AL359711.2	54.763126280371
PPIL6	6.93597600344908
SMPD2	6.71524845935314
MICAL1	2.44692121698334
ZBTB24	3.98551327350505
AK9	3.26408904095852
FIG4	1.58174035082765
WASF1	7.1204622008744
CDC40	1.33820866407372
METTL24	38.7169192114005
DDO	7.76042286524844
SLC22A16	5.07395753588407
AC002464.1	0
CDK19	1.13493180402744
AMD1	1.08600246052022
GTF3C6	3.12789548051384
RPF2	2.64667075702087
SLC16A10	7.28947029742881
AL360227.1	0
MFSD4B	1.74802601011864
AL080317.1	0
REV3L	1.08946238249069
AL080317.2	54.7631262803722
TRAF3IP2-AS1	2.20092155039498
AL008730.1	54.763126280371
TRAF3IP2	5.02286169392599
Z97989.1	0
FYN	0.634615879925212
TUBE1	6.4215469984542
FAM229B	7.34293247906232
LAMA4	0
LINC02541	8.01355507873126
FO393415.3	54.7631262803706
MARCKS	1.03486396446886
HDAC2	2.38099926728324
HDAC2-AS2	7.42999175773916
HS3ST5	0
AL590550.1	0
NT5DC1	2.60436547930086
COL10A1	6.27460962854427
TSPYL4	7.38615110709313
DSE	1.65663796060844
TSPYL1	3.20345282171849
CALHM6	1.94039580766329
RWDD1	2.71254832256657
ZUP1	3.59969439829768
KPNA5	2.47244700377195
DCBLD1	3.91215126255859
GOPC	2.00373918253137
NUS1	1.93925140524488
SLC35F1	3.41842680113946
CEP85L	1.09536887539816
PLN	7.45677184327821
Z99496.2	6.97809213891414
MCM9	1.61447560926829
ASF1A	5.16610638179125
AL137009.1	6.21032082866667
FAM184A	10.6950593573847
MAN1A1	1.19748065684401
AL078600.1	2.75530083230024
AL096854.1	0
TBC1D32	3.75219385342018
HSF2	3.82085640031859
SERINC1	1.42742289577115
PKIB	10.3025499513403
SMPDL3A	4.48074291424965
NKAIN2	8.8287622939534
RNF217-AS1	5.473903804077
RNF217	2.28452861219274
TPD52L1	0
HDDC2	6.83735129391243
AL365259.1	0
NCOA7	1.59565648695409
NCOA7-AS1	54.76312628037
HINT3	4.50057548909786
TRMT11	3.7113370670652
CENPW	7.92650369174616
RNF146	2.22800242768334
ECHDC1	1.40919771468138
C6orf58	54.7631262803708
THEMIS	3.96308256206769
PTPRK	7.21146892641196
AL590006.1	22.9265032974328
LAMA2	0
AL356124.1	6.36944567509784
ARHGAP18	2.49999171101856
L3MBTL3	1.81172393953086
AL355581.1	38.7169192113998
SAMD3	5.32127501290868
EPB41L2	2.39452193113458
AKAP7	2.10171751487636
ARG1	8.42501223655667
MED23	1.81166302678303
ENPP3	54.7631262803719
ENPP1	0
MOXD1	54.763126280372
STX7	1.00522120768809
VNN1	3.54020063757017
VNN3	2.9151252058216
VNN2	2.07159323359778
AL032821.1	8.82876229395348
SLC18B1	3.24218479971404
RPS12	0.447472567769227
EYA4	0
TARID	0
TBPL1	3.60380674621841
SLC2A12	54.7631262803701
AL449363.2	0
SGK1	1.72205652785198
AL355881.1	7.40101885674875
LINC01010	6.45418951546475
CT69	10.6950593573847
AL078590.2	9.63066336593267
ALDH8A1	9.38445291338924
HBS1L	2.01144693939748
MYB	8.29259404902158
AHI1	2.44181827177262
LINC00271	6.0157318264498
PDE7B	2.64026673199174
AL360178.1	6.76926412857498
AL360178.2	54.7631262803716
AL138828.1	8.06843733681185
MTFR2	54.7631262803709
BCLAF1	0.9595031409869
MAP7	8.52933424639795
AL024508.2	0
MAP3K5	0.65171014493424
AL024508.1	5.39406076897862
AL121933.2	4.65032652717519
PEX7	4.00531484666925
IFNGR1	1.0949258406839
AL356234.2	0
LINC02539	0
WAKMAR2	4.27748330492745
TNFAIP3	1.56556036348255
AL591468.1	0
LINC02528	31.6069577408126
ARFGEF3	0
HEBP2	2.42823326520062
NHSL1	1.74281121476086
AL590617.2	5.49996999253934
GVQW2	54.7631262803718
CCDC28A	2.59685926767849
ECT2L	8.22716065681314
REPS1	1.36255900242524
ABRACL	2.54416442805415
HECA	1.09693426569496
AL031772.1	2.40773564826481
TXLNB	10.7601530776552
AL592429.2	5.76190755278769
CITED2	2.43193054616787
LINC01625	0
FILNC1	10.4933688541536
AL357146.1	0
AL035446.2	4.10754732547143
AL035446.1	0
VTA1	2.0082351280095
HIVEP2	1.8814516638414
AL023584.2	54.7631262803704
AL355304.1	8.10347706378673
LINC01277	0
AIG1	3.72643180821631
ADAT2	4.25648460085892
PEX3	4.1570654601842
FUCA2	2.61952075736568
PHACTR2	0.880367164653953
PHACTR2-AS1	6.59801572171189
LTV1	2.8853344479791
ZC2HC1B	0
PLAGL1	1.54027772330224
HYMAI	6.57555879852493
SF3B5	2.1403032175894
STX11	0.61171367004908
UTRN	0.352285049150073
AL024474.2	3.979361819626
EPM2A	4.11007586644515
AL023806.1	0
AL356599.1	3.50983241281978
FBXO30	4.96964074484484
SHPRH	1.64841172268267
GRM1	0
RAB32	1.8425523527621
ADGB	0
STXBP5-AS1	4.72038581448116
STXBP5	1.3094020955837
SAMD5	0
AL033504.1	0
SASH1	2.19489547446416
UST	3.3973618534838
AL357992.1	0
TAB2	1.21471885866514
TAB2-AS1	54.7631262803714
SUMO4	7.38615110709313
ZC3H12D	6.05974043918997
PPIL4	1.81094994951206
GINM1	2.42128786744395
AL078581.4	5.09051878183631
KATNA1	2.88240314517417
LATS1	1.95971091670448
AL358852.1	54.763126280371
NUP43	3.32641515803408
PCMT1	1.79460467387271
AL355312.2	0
LRP11	38.7169192113992
ULBP2	0
ULBP1	0
PPP1R14C	14.6042940450885
PLEKHG1	10.2648444528423
MTHFD1L	4.38141108738792
AL138733.1	0
AKAP12	0
ZBTB2	3.38397228649108
RMND1	2.86135270395055
ARMT1	4.33724873020298
CCDC170	2.43767622816441
ESR1	4.11769094059373
SYNE1	1.75086440957053
LINC02840	0
FBXO5	8.01355507873124
AL080276.2	6.90250849833245
MTRF1L	3.19225199467867
RGS17	38.7169192113981
AL590867.1	0
OPRM1	1.95056334890879
IPCEF1	0.890089591312016
CNKSR3	54.7631262803707
SCAF8	1.17846470360062
TIAM2	2.4131970260284
TFB1M	2.97771833722362
CLDN20	9.20401877924771
NOX3	38.7169192114007
AL589693.1	6.67065589706569
ARID1B	0.575531204767533
AL355297.4	0
AL049820.1	9.63066336593264
TMEM242	2.83855279309412
AL117344.2	54.7631262803721
ZDHHC14	2.59696945463791
SNX9	1.45974195470396
AL035634.1	8.10347706378652
SYNJ2	4.97330584704626
SERAC1	4.08309610225823
GTF2H5	4.09846094600816
TULP4	1.91682392915858
TMEM181	1.95896064692924
DYNLT1	0.878981167240305
SYTL3	1.36545479394334
EZR	1.20439571450953
EZR-AS1	7.9265036917462
AL627422.2	0
C6orf99	6.9780921389141
RSPH3	3.28223594881763
AL035530.2	1.98964501902914
TAGAP	0.906025783879258
AL356417.3	3.96868685135776
AL356417.1	8.49531672671
AL078604.4	4.37990663729095
SOD2	0.9092741581965
WTAP	1.08085965633222
SOD2-OT1	0
ACAT2	4.53775193563665
TCP1	2.14677555759314
MRPL18	3.69275292419097
MAS1	0
IGF2R	0.920085840939211
AIRN	54.763126280372
SLC22A1	54.7631262803707
AL139393.3	0
MAP3K4	1.78341233550228
AGPAT4	1.49791958688893
PRKN	2.95898311826564
PACRG	54.7631262803718
CAHM	6.06658836037703
QKI	0.356919233956681
AL078602.1	24.4744710495522
AL133538.1	0
PDE10A	0
SFT2D1	2.19763557331711
AL022069.3	5.0792781545531
MPC1	2.00909075081185
AL022069.1	0
RPS6KA2	2.29624545922756
RNASET2	1.10112844565546
Z94721.1	2.82736690985784
Z94721.3	5.67798658923276
FGFR1OP	3.1977843295736
CCR6	10.7601530776549
AL121935.1	0
AFDN	7.15715982887801
BX322234.1	0
WDR27	3.96481685162444
C6orf120	4.55658512201911
PHF10	3.4754059952135
AL354892.2	0
AL354892.1	54.7631262803719
TCTE3	6.19983002263788
ERMARD	3.71179221228479
AL354892.3	0
AL603783.1	0
LINC01624	16.4841429711957
DLL1	38.7169192114
FAM120B	1.3130962260167
PSMB1	1.89111023755795
TBP	3.38379212781778
PDCD2	3.50306015362465
AL672310.1	54.7631262803716
AC215522.2	4.05937635037602
AC093627.22	0
AC093627.5	0
AC093627.4	6.56637787584243
AC093627.3	9.20401877924768
FAM20C	2.79447494485352
PRKAR1B	5.33738103363388
AC147651.4	7.6041569155542
DNAAF5	5.17924452522549
SUN1	2.26587853784482
GET4	0
AC073957.3	5.48544559529712
ADAP1	2.76234580661352
COX19	1.67464206419837
C7orf50	2.93668547797902
AC073957.1	54.7631262803708
GPR146	54.7631262803718
GPER1	10.9086974376651
ZFAND2A	2.88725245774864
AC091729.3	0
MICALL2	54.7631262803706
AC102953.2	0
INTS1	2.49860089744481
MAFK	3.71531851022708
TMEM184A	0
PSMG3	5.62046892937462
PSMG3-AS1	7.5294077158259
MAD1L1	1.44654251655712
AC104129.1	0
MRM2	4.18656205430013
NUDT1	4.45551218525578
SNX8	2.54791048435275
EIF3B	1.74642183676249
CHST12	3.37541704637803
LFNG	1.97595516644109
BRAT1	2.863216274961
IQCE	3.73633507697569
TTYH3	1.63926744077542
AMZ1	2.55104161096485
GNA12	1.83732555014544
CARD11	4.32736293581377
AC024028.1	54.7631262803715
SDK1	9.32537608825733
AC072054.1	38.7169192113999
FOXK1	1.56521897107909
AC092428.1	5.19865355898844
AP5Z1	2.21152601267455
RBAK	5.06163004229573
WIPI2	1.61390937967651
SLC29A4	54.7631262803705
TNRC18	1.06912775576374
AC092171.1	0
AC092171.4	54.763126280371
AC092171.3	0
FBXL18	3.48281311407355
ACTB	0.311042978618428
AC006483.2	0
FSCN1	9.52844612919945
RNF216	1.14164735827793
OCM	54.7631262803711
CCZ1	1.91397985311584
RSPH10B	0
PMS2	3.76732283085732
AIMP2	3.44543304278424
EIF2AK1	2.67684430999538
ANKRD61	0
USP42	1.79847522571475
CYTH3	2.78209686799676
RAC1	1.09934207448446
DAGLB	1.99735185324341
KDELR2	4.01284085174713
GRID2IP	0
ZDHHC4	6.50004371325156
AC079742.1	0
C7orf26	4.35239294752786
ZNF853	0
ZNF316	3.4338990476528
AC073343.2	4.68154709449175
ZNF12	3.60792039092593
CCZ1B	2.29363001814657
AC079804.3	0
C1GALT1	1.55399021726758
AC005532.1	6.44338102320118
COL28A1	54.7631262803706
AC004982.2	0
MIOS	2.73358597625696
RPA3	2.81573159644899
UMAD1	1.52481691344956
AC006042.2	10.1216576610889
GLCCI1	3.12970369482311
ICA1	4.83148488318046
NXPH1	0
AC060834.2	0
AC004949.1	54.7631262803708
NDUFA4	2.20563256360957
PHF14	1.25591710299493
AC004160.1	38.7169192113999
THSD7A	0
TMEM106B	3.6367405597309
SCIN	54.7631262803705
ARL4A	2.17649874451464
AC011287.1	7.5301765607129
ETV1	0
DGKB	0
CRPPA	7.59881162464343
CRPPA-AS1	54.7631262803704
ANKMY2	4.33040775606197
AC005014.4	38.7169192114009
BZW2	2.46460958048693
AC073333.1	10.1216576610889
TSPAN13	0
AHR	0.835837679072337
AC073332.1	3.19583405101538
AC019117.2	54.7631262803722
AC019117.1	0
SNX13	1.18913791039403
HDAC9	0.659814042130935
AC010082.1	0
AC004994.1	0
TWISTNB	3.07311118450694
AC005062.1	0
MACC1	0
ABCB5	0
LINC01162	0
SP4	3.04620705227892
DNAH11	31.6069577408126
CDCA7L	0
STEAP1B	7.70582967299984
AC002480.2	0
IL6	22.3383016820194
TOMM7	1.39557976824158
SNHG26	8.29259404902164
FAM126A	1.88297384571201
KLHL7	3.1352773960376
NUP42	1.89556199822874
AC005082.1	0
GPNMB	38.7169192114001
MALSU1	3.60265495296961
IGF2BP3	6.11774996640278
TRA2A	0.758893379794853
CCDC126	3.32279962097251
FAM221A	8.01355507873124
STK31	54.7631262803707
MPP6	8.42126807868524
GSDME	0
AC003093.1	54.7631262803711
OSBPL3	2.04158769165886
CYCS	2.28203148294711
C7orf31	4.22768369278411
AC005100.2	0
AC005165.1	0
NFE2L3	3.72927093934183
HNRNPA2B1	0.58656778926343
CBX3	1.76302939900169
SNX10	0.92161226848865
AC004540.2	0
AC004540.1	7.65166387680993
AC004947.3	0
SKAP2	0.707898941102635
HOTAIRM1	2.71109901964999
HOXA-AS2	0
HOXA9	54.7631262803707
HIBADH	2.43969008925904
AC007130.1	8.01355507873125
TAX1BP1	0.844654641534235
JAZF1	0.731499097451856
JAZF1-AS1	0
CREB5	0.706133731151137
AC005162.3	3.30170163489873
CPVL	0.708409118062578
AC005162.1	8.71336627946302
AC004593.3	9.24670049823499
CHN2	2.58600171659051
AC004593.2	10.1216576610889
AC004593.1	4.45150096799985
AC007255.1	38.716919211401
SCRN1	3.17540561572476
AC007285.1	4.86195383311921
FKBP14	5.50143605848705
PLEKHA8	3.1028834770638
AC007285.2	0
MTURN	4.17341012245624
AC007036.2	0
AC007036.1	0
ZNRF2	1.24217821365487
LINC01176	3.78774989165263
NOD1	2.09895605827577
AC006027.1	0
GGCT	4.92229202546592
GARS-DT	1.06659651916018
AC005154.4	7.3861511070931
GARS	2.64540727146715
MINDY4	38.7169192113989
ITPRID1	54.7631262803709
PPP1R17	0
PDE1C	9.78641255785548
LSM5	3.35687193327423
AVL9	1.10394368369617
KBTBD2	1.77218156164859
FKBP9	7.03776084582224
NT5C3A	1.46754468719096
RP9	4.52670506028094
BBS9	2.00236331610819
NPSR1	0
DPY19L1	2.81403839508049
AC005400.1	0
AC018647.3	54.7631262803713
HERPUD2	1.77126146968194
AC018647.2	8.98820372237414
SEPTIN7-AS1	6.62558800564151
SEPTIN7	1.10252508944852
AC083864.5	0
EEPD1	2.00069676381665
KIAA0895	0
ANLN	54.7631262803702
AC006960.2	6.58773206849823
AOAH	0.207420561336429
ELMO1	0.513512617365557
ELMO1-AS1	3.1225272265404
GPR141	5.75999888151057
EPDR1	2.30494441519749
NME8	6.79094455665513
SFRP4	54.7631262803705
STARD3NL	2.6040178867081
TRGC2	8.43105699368586
TRGC1	31.6069577408126
AC006033.2	9.78641255785538
TRGV7	54.7631262803713
TRG-AS1	2.69349836759642
TRGV3	0
AMPH	31.6069577408126
VPS41	1.27901315974929
POU6F2	0
YAE1	9.11474978211465
AC004837.4	7.18548893559241
RALA	1.9608188111283
LINC00265	4.27069044825738
AC072061.1	9.33996629396488
CDK13	1.05248048666567
MPLKIP	3.87634841496216
SUGCT	7.97969871917907
INHBA	38.7169192113994
INHBA-AS1	54.7631262803706
C7orf25	0
PSMA2	2.21945363816499
MRPL32	4.3959759593239
AC005537.1	0
HECW1	0
STK17A	1.92716837894761
COA1	1.33521436500889
BLVRA	1.54788534885052
MRPS24	3.62143718028183
URGCP	2.69625302385468
UBE2D4	5.43256512188848
SPDYE1	5.57545534707044
AC004951.1	2.67759026460344
LINC00957	8.94878519914282
DBNL	1.45090116767436
POLM	2.95223563499237
AEBP1	0
POLD2	3.9870312505732
YKT6	3.83752312041367
NUDCD3	1.91538491123953
DDX56	3.7677984541593
TMED4	2.93930941330354
AC004938.2	38.7169192114007
OGDH	1.19468723294063
ZMIZ2	2.69185433829556
PPIA	1.053185646455
H2AFV	1.84744966195628
LINC01952	54.7631262803714
PURB	2.58670562963438
AC004854.2	7.60415691555415
AC004847.1	6.80756727174327
MYO1G	1.22709325376733
SNHG15	2.36394822016083
CCM2	1.25455066999679
TBRG4	4.20384124853593
ADCY1	0
TNS3	0.819174755778253
PKD1L1	9.24670049823498
HUS1	2.88725939851635
SUN3	0
C7orf57	54.7631262803708
UPP1	1.65720789662288
ABCA13	10.760153077655
VWC2	0
ZPBP	0
AC020743.2	54.7631262803712
IKZF1	0.654681203466031
AC124014.1	4.08194132389969
FIGNL1	9.63066336593262
GRB10	4.4292408233236
AC004830.2	0
COBL	0
SEC61G	2.3653760565708
AC074351.1	0
ELDR	0
LANCL2	2.89725218900698
VOPP1	1.57970042237263
SEPTIN14	0
ZNF713	4.84711568228786
NIPSNAP2	1.76031544040836
MRPS17	6.40618178148488
PSPH	9.20401877924767
CCT6A	2.1137395553256
SUMF2	2.32513613961289
PHKG1	7.02375247733668
CHCHD2	1.46275917665491
AC118758.3	0
LINC02848	54.7631262803711
ZNF736	2.49824392660938
ZNF680	4.778312565527
ZNF107	3.44747076489297
ZNF138	5.4487763183218
AC073349.4	38.7169192114009
ZNF273	6.98898857072386
ZNF117	4.9592140464632
ERV3-1	2.87839482004105
ZNF92	3.37919980619795
VKORC1L1	2.47072395948934
GUSB	1.9079602553667
ASL	2.26347098308926
CRCP	1.85944267675164
AC068533.3	3.40410860450954
TPST1	4.36728744962825
LINC00174	3.12047090796606
AC008267.5	6.86305193837587
KCTD7	2.19822119424667
AC006001.2	1.69159154584995
RABGEF1	0.657008854580178
AC027644.3	4.36768596476266
LINC02604	54.7631262803714
TMEM248	2.05177065696626
SBDS	2.23979049294842
TYW1	1.54747745219062
SPDYE21P	10.6950593573848
AC006480.2	6.22969004237742
AC093655.1	0
AC092100.1	0
AUTS2	3.36476086503863
GALNT17	0
CALN1	7.35689927352382
TYW1B	1.99301728933666
POM121	1.84512128962776
AC211476.2	54.7631262803715
AC211476.6	0
NSUN5	3.61375105362528
FKBP6	0
BAZ1B	1.8605239113438
BCL7B	3.48207769731846
TBL2	5.86387976178885
MLXIPL	0
DNAJC30	6.2420052413465
BUD23	2.193052387172
STX1A	54.7631262803708
ABHD11	8.01355507873126
CLDN4	54.7631262803722
METTL27	54.7631262803707
LIMK1	3.05245168461118
EIF4H	1.64346175886425
LAT2	1.28874397328049
RFC2	4.20504832873032
AC005081.1	0
CLIP2	2.68833909135121
GTF2IRD1	10.9774848554846
GTF2I	1.12088332552042
AC211433.1	2.91502909710081
NCF1	0.634304379937475
GTF2IRD2	3.73107378452746
CASTOR2	6.30781976876596
RCC1L	3.3482909624839
GTF2IRD2B	2.54993860638515
AC211486.5	0
TRIM73	4.31163069816175
POM121C	2.3757374405966
SPDYE5	6.32100073864802
HIP1	1.68677357885943
RHBDD2	3.5665028362929
POR	2.15056495290708
TMEM120A	5.21373134215056
STYXL1	2.47133455951419
MDH2	2.9010026137402
SRRM3	0
HSPB1	3.73427180357488
YWHAG	1.75036063258852
SSC4D	8.13322634363376
ZP3	4.94765270344837
DTX2	3.14087818370686
AC005522.1	0
UPK3B	0
SPDYE16	0
POMZP3	4.30871189593559
AC114737.1	0
CCDC146	2.06523794773907
FGL2	0.843628885476552
AC098851.1	0
GSAP	0.79848783177673
AC004921.1	54.76312628037
PTPN12	1.03504711155758
APTR	4.50407760986231
RSBN1L	1.31325376721455
TMEM60	5.80865358329413
PHTF2	1.42293137772627
MAGI2	0
MAGI2-AS3	0
GNAI1	8.48081281200971
CD36	0.552584872613356
SEMA3C	2.28518929968796
HGF	3.26911568922749
CACNA2D1	0
PCLO	54.763126280371
SEMA3E	0
SEMA3A	10.1382471838148
KIAA1324L	10.0030239928578
AC005076.1	0
DMTF1	1.61509938647556
TMEM243	2.17519237369926
TP53TG1	6.73709879531057
CROT	5.26914374405044
ABCB4	38.7169192114004
ABCB1	38.7169192114
RUNDC3B	9.33996629396494
SLC25A40	2.44071109562305
DBF4	2.97304414244403
ADAM22	11.0808677952017
SRI	2.7635556578798
AC003991.2	0
AC003991.1	8.0684373368117
STEAP4	3.07350511977816
AC002069.2	0
ZNF804B	0
STEAP2-AS1	0
CFAP69	38.7169192114009
GTPBP10	3.14146191036033
CLDN12	31.6069577408127
CDK14	1.60812895398335
AC002456.1	7.84217274697374
FZD1	6.18772768766634
AC079760.2	0
AC079760.1	38.7169192114003
MTERF1	4.11682453772617
AKAP9	0.690998393618873
CYP51A1	2.62612604147713
CYP51A1-AS1	54.7631262803705
LRRD1	0
KRIT1	1.734041692249
ANKIB1	1.34557150112286
GATAD1	2.13275021423646
AC007566.1	3.7225628038493
ERVW-1	0
PEX1	3.76343714435237
RBM48	3.88372307431625
FAM133B	1.13090331096924
CDK6	2.26528193327484
AC000065.2	0
AC000065.1	0
AC002454.1	54.76312628037
SAMD9	1.97900719746687
SAMD9L	1.22503235184102
VPS50	1.50690614209032
CALCR	0
BET1	3.20460647185467
AC006378.1	54.7631262803701
CASD1	3.15340355538683
SGCE	5.64591464625177
PPP1R9A	38.7169192114004
AC002429.2	54.7631262803716
PON2	4.92063640672046
AC002451.1	0
PDK4	7.21022898573141
DYNC1I1	27.3678597963602
SLC25A13	1.18228707166263
SEM1	1.97278679687031
SDHAF3	5.09351114364687
ASNS	54.7631262803713
AC079781.5	1.4758585656511
LMTK2	1.39536635349077
TECPR1	1.84266024078807
BRI3	1.39357339515399
BAIAP2L1	7.25059314622452
TMEM130	0
TRRAP	1.58455276151919
SMURF1	1.21522933501773
AC004834.1	38.7169192113988
ARPC1A	2.14262292137888
ARPC1B	0.75039519086825
PDAP1	2.86166176044367
BUD31	3.13040744757503
PTCD1	4.79231092871872
CPSF4	4.58231110583717
ATP5MF	2.0028611327347
ZNF789	2.94875658278771
ZNF394	1.89049169823592
ZKSCAN5	4.91102682319982
FAM200A	5.58329947235896
ZNF655	1.88501057800084
TMEM225B	0
ZSCAN25	5.8540025044464
CYP3A5	9.48202338433847
CYP3A7	54.7631262803719
CYP3A43	0
TRIM4	2.53419725447131
AC004522.5	54.7631262803706
ZKSCAN1	2.02054679239822
ZSCAN21	6.68496345725656
ZNF3	3.39723261843943
COPS6	2.86808252595902
MCM7	5.48963998882146
AP4M1	5.48544559529711
TAF6	5.55852464449155
AC073842.2	8.49531672671
CNPY4	8.1964316752429
MBLAC1	0
LAMTOR4	1.41257248721172
MAP11	6.34685333996187
GAL3ST4	0
STAG3	6.79094455665512
CASTOR3	4.59379963922284
SPDYE3	7.17925373541652
PILRB	2.53609605235815
PILRA	0.935434500071208
AC005071.1	4.84424533656508
ZCWPW1	2.01982149201889
MEPCE	2.46712443326067
PPP1R35	3.44551756307342
AC092849.1	0
C7orf61	8.98820372237424
TSC22D4	1.92162209027103
AC069281.1	0
AGFG2	8.60230636417874
SAP25	3.2017384525021
LRCH4	2.2440080021931
FBXO24	0
PCOLCE-AS1	0
PCOLCE	0
MOSPD3	8.39215382453547
TFR2	10.1216576610889
GNB2	1.66367493202175
GIGYF1	1.8766342603637
POP7	5.83930778892287
ZAN	0
EPHB4	10.3025499513402
SLC12A9	2.14150663420299
SLC12A9-AS1	0
TRIP6	8.71336627946315
SRRT	2.77435722460264
UFSP1	0
AC105446.1	54.763126280372
TRIM56	1.13696123632862
SERPINE1	33.9751480578582
AP1S1	6.67673805440231
